,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
253,516520,41,edison,2020-11-04T02:46:03Z,arkansas,1216069,684872,1069468,1130635,0.59,0.384,0
254,519995,41,edison,2020-11-04T02:49:07Z,arkansas,1216069,684872,1069468,1130635,0.592,0.383,0
255,524813,41,edison,2020-11-04T02:49:28Z,arkansas,1216069,684872,1069468,1130635,0.593,0.382,0
256,526522,41,edison,2020-11-04T02:51:05Z,arkansas,1216069,684872,1069468,1130635,0.594,0.381,0
257,527570,42,edison,2020-11-04T02:51:30Z,arkansas,1216069,684872,1069468,1130635,0.594,0.38,0
258,531069,42,edison,2020-11-04T02:52:36Z,arkansas,1216069,684872,1069468,1130635,0.596,0.379,0
259,538562,42,edison,2020-11-04T02:54:49Z,arkansas,1216069,684872,1069468,1130635,0.599,0.376,0
260,539649,42,edison,2020-11-04T02:58:07Z,arkansas,1216069,684872,1069468,1130635,0.599,0.376,0
261,545441,43,edison,2020-11-04T02:59:25Z,arkansas,1216069,684872,1069468,1130635,0.601,0.373,0
262,547210,43,edison,2020-11-04T03:02:04Z,arkansas,1216069,684872,1069468,1130635,0.601,0.373,0
263,549262,43,edison,2020-11-04T03:02:38Z,arkansas,1216069,684872,1069468,1130635,0.602,0.373,0
264,551084,43,edison,2020-11-04T03:06:32Z,arkansas,1216069,684872,1069468,1130635,0.602,0.372,0
265,553227,44,edison,2020-11-04T03:07:07Z,arkansas,1216069,684872,1069468,1130635,0.603,0.371,0
266,565730,45,edison,2020-11-04T03:09:54Z,arkansas,1216069,684872,1069468,1130635,0.606,0.368,0
267,570886,45,edison,2020-11-04T03:10:39Z,arkansas,1216069,684872,1069468,1130635,0.608,0.367,0
268,595253,47,edison,2020-11-04T03:11:29Z,arkansas,1216069,684872,1069468,1130635,0.613,0.361,0
269,597284,47,edison,2020-11-04T03:12:19Z,arkansas,1216069,684872,1069468,1130635,0.613,0.361,0
270,605752,48,edison,2020-11-04T03:14:47Z,arkansas,1216069,684872,1069468,1130635,0.616,0.358,0
271,611464,48,edison,2020-11-04T03:16:50Z,arkansas,1216069,684872,1069468,1130635,0.617,0.357,0
272,624285,49,edison,2020-11-04T03:18:29Z,arkansas,1216069,684872,1069468,1130635,0.619,0.355,0
273,657541,52,edison,2020-11-04T03:20:48Z,arkansas,1216069,684872,1069468,1130635,0.622,0.353,0
274,671410,53,edison,2020-11-04T03:21:20Z,arkansas,1216069,684872,1069468,1130635,0.623,0.351,0
275,673837,53,edison,2020-11-04T03:22:16Z,arkansas,1216069,684872,1069468,1130635,0.623,0.352,0
276,675573,53,edison,2020-11-04T03:22:32Z,arkansas,1216069,684872,1069468,1130635,0.623,0.351,0
277,681809,54,edison,2020-11-04T03:23:33Z,arkansas,1216069,684872,1069468,1130635,0.624,0.35,0
278,698826,55,edison,2020-11-04T03:26:40Z,arkansas,1216069,684872,1069468,1130635,0.628,0.346,0
279,699410,55,edison,2020-11-04T03:30:29Z,arkansas,1216069,684872,1069468,1130635,0.628,0.346,0
280,707768,56,edison,2020-11-04T03:33:22Z,arkansas,1216069,684872,1069468,1130635,0.627,0.347,0
281,709007,56,edison,2020-11-04T03:35:29Z,arkansas,1216069,684872,1069468,1130635,0.627,0.347,0
282,718409,57,edison,2020-11-04T03:36:02Z,arkansas,1216069,684872,1069468,1130635,0.629,0.345,0
283,729232,57,edison,2020-11-04T03:38:49Z,arkansas,1216069,684872,1069468,1130635,0.631,0.343,0
284,735794,58,edison,2020-11-04T03:39:03Z,arkansas,1216069,684872,1069468,1130635,0.632,0.342,0
285,735894,58,edison,2020-11-04T03:40:21Z,arkansas,1216069,684872,1069468,1130635,0.632,0.342,0
286,743250,59,edison,2020-11-04T03:40:55Z,arkansas,1216069,684872,1069468,1130635,0.633,0.34,0
287,757357,60,edison,2020-11-04T03:45:40Z,arkansas,1216069,684872,1069468,1130635,0.633,0.341,0
288,798536,63,edison,2020-11-04T03:47:58Z,arkansas,1216069,684872,1069468,1130635,0.634,0.339,0
289,801876,63,edison,2020-11-04T03:48:30Z,arkansas,1216069,684872,1069468,1130635,0.634,0.339,0
290,812457,64,edison,2020-11-04T03:50:39Z,arkansas,1216069,684872,1069468,1130635,0.636,0.337,0
291,814149,64,edison,2020-11-04T03:51:06Z,arkansas,1216069,684872,1069468,1130635,0.636,0.337,0
292,822060,65,edison,2020-11-04T03:53:11Z,arkansas,1216069,684872,1069468,1130635,0.637,0.336,0
293,822082,65,edison,2020-11-04T03:54:06Z,arkansas,1216069,684872,1069468,1130635,0.637,0.336,0
294,830219,65,edison,2020-11-04T03:56:37Z,arkansas,1216069,684872,1069468,1130635,0.638,0.335,0
295,832112,66,edison,2020-11-04T03:57:18Z,arkansas,1216069,684872,1069468,1130635,0.639,0.335,0
296,834581,66,edison,2020-11-04T04:04:19Z,arkansas,1216069,684872,1069468,1130635,0.639,0.335,0
297,856147,67,edison,2020-11-04T04:08:49Z,arkansas,1216069,684872,1069468,1130635,0.643,0.331,0
298,887590,70,edison,2020-11-04T04:11:41Z,arkansas,1216069,684872,1069468,1130635,0.647,0.326,0
299,891055,70,edison,2020-11-04T04:11:46Z,arkansas,1216069,684872,1069468,1130635,0.648,0.325,0
300,892644,70,edison,2020-11-04T04:12:32Z,arkansas,1216069,684872,1069468,1130635,0.648,0.325,0
301,926583,73,edison,2020-11-04T04:16:23Z,arkansas,1216069,684872,1069468,1130635,0.648,0.325,0
302,928801,73,edison,2020-11-04T04:18:12Z,arkansas,1216069,684872,1069468,1130635,0.648,0.324,0
303,931801,73,edison,2020-11-04T04:18:16Z,arkansas,1216069,684872,1069468,1130635,0.65,0.323,0
304,938855,74,edison,2020-11-04T04:19:42Z,arkansas,1216069,684872,1069468,1130635,0.648,0.325,0
305,941267,74,edison,2020-11-04T04:20:39Z,arkansas,1216069,684872,1069468,1130635,0.648,0.324,0
306,943486,74,edison,2020-11-04T04:22:48Z,arkansas,1216069,684872,1069468,1130635,0.649,0.324,0
307,948688,75,edison,2020-11-04T04:26:30Z,arkansas,1216069,684872,1069468,1130635,0.649,0.323,0
308,973718,77,edison,2020-11-04T04:34:14Z,arkansas,1216069,684872,1069468,1130635,0.642,0.33,0
309,976367,77,edison,2020-11-04T04:35:48Z,arkansas,1216069,684872,1069468,1130635,0.642,0.33,0
310,994022,78,edison,2020-11-04T04:44:01Z,arkansas,1216069,684872,1069468,1130635,0.637,0.336,0
311,999879,79,edison,2020-11-04T04:57:51Z,arkansas,1216069,684872,1069468,1130635,0.638,0.335,0
312,1003467,79,edison,2020-11-04T05:01:45Z,arkansas,1216069,684872,1069468,1130635,0.638,0.334,0
313,1008923,79,edison,2020-11-04T05:04:06Z,arkansas,1216069,684872,1069468,1130635,0.637,0.335,0
314,1009586,79,edison,2020-11-04T05:06:08Z,arkansas,1216069,684872,1069468,1130635,0.637,0.335,0
315,1013230,80,edison,2020-11-04T05:07:23Z,arkansas,1216069,684872,1069468,1130635,0.637,0.335,0
316,1013564,80,edison,2020-11-04T05:09:55Z,arkansas,1216069,684872,1069468,1130635,0.637,0.335,0
317,1032303,81,edison,2020-11-04T05:12:11Z,arkansas,1216069,684872,1069468,1130635,0.636,0.336,0
318,1050915,83,edison,2020-11-04T05:14:22Z,arkansas,1216069,684872,1069468,1130635,0.633,0.339,0
319,1087494,86,edison,2020-11-04T05:21:19Z,arkansas,1216069,684872,1069468,1130635,0.637,0.335,0
320,1180961,93,edison,2020-11-04T05:31:10Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
321,1183783,93,edison,2020-11-04T05:37:13Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
322,1184070,93,edison,2020-11-04T05:41:54Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
323,1185056,93,edison,2020-11-04T05:48:28Z,arkansas,1216069,684872,1069468,1130635,0.626,0.345,0
324,1197343,94,edison,2020-11-04T06:33:42Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
325,1197356,94,edison,2020-11-04T06:37:41Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
326,1198055,94,edison,2020-11-04T07:00:19Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
327,1198076,94,edison,2020-11-04T14:36:42Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
328,1198100,94,edison,2020-11-04T17:16:41Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
329,1207223,95,edison,2020-11-04T18:51:43Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
330,1207308,95,edison,2020-11-04T20:10:45Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
331,1207484,95,edison,2020-11-04T20:18:41Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
332,1207484,99,edison,2020-11-04T21:43:00Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
333,1211482,99,edison,2020-11-04T22:26:42Z,arkansas,1216069,684872,1069468,1130635,0.627,0.344,0
334,1213314,99,edison,2020-11-04T23:44:41Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
335,1213460,99,edison,2020-11-05T16:02:43Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
336,1213461,99,edison,2020-11-05T16:29:42Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
337,1213693,99,edison,2020-11-05T21:24:36Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
338,1217570,99,edison,2020-11-05T21:47:53Z,arkansas,1216069,684872,1069468,1130635,0.626,0.345,0
339,1219812,99,edison,2020-11-05T21:50:46Z,arkansas,1216069,684872,1069468,1130635,0.627,0.345,0
340,1216812,99,edison,2020-11-06T18:49:46Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
341,1212935,99,edison,2020-11-06T19:10:54Z,arkansas,1216069,684872,1069468,1130635,0.626,0.345,0
342,1207938,99,edison,2020-11-06T19:28:56Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
343,1207944,99,edison,2020-11-06T19:56:36Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
344,1211821,99,edison,2020-11-07T14:58:48Z,arkansas,1216069,684872,1069468,1130635,0.625,0.346,0
345,1216818,99,edison,2020-11-07T14:59:54Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
346,1218150,99,edison,2020-11-09T15:03:37Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
347,1213153,99,edison,2020-11-09T16:31:08Z,arkansas,1216069,684872,1069468,1130635,0.625,0.346,0
348,1209276,99,edison,2020-11-09T16:56:39Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
349,1209279,99,edison,2020-11-09T17:12:39Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
350,1209280,99,edison,2020-11-09T20:17:36Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
351,1209326,99,edison,2020-11-10T04:15:53Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
352,1209341,99,edison,2020-11-10T18:32:46Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
353,1209360,99,edison,2020-11-10T18:36:44Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
354,1209372,99,edison,2020-11-10T21:50:44Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
355,1209373,99,edison,2020-11-12T16:43:44Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
356,1209395,99,edison,2020-11-12T17:34:48Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
357,1209402,99,edison,2020-11-12T20:05:45Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
358,1209417,99,edison,2020-11-12T21:54:52Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
359,1209422,99,edison,2020-11-13T14:49:44Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
360,1209434,99,edison,2020-11-13T15:00:49Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
361,1209456,99,edison,2020-11-13T15:28:48Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
362,1209603,99,edison,2020-11-13T16:29:49Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
363,1209619,99,edison,2020-11-13T16:37:45Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
364,1209625,99,edison,2020-11-13T17:23:46Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
365,1209635,99,edison,2020-11-13T17:47:45Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
366,1209689,99,edison,2020-11-13T18:12:49Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
367,1209750,99,edison,2020-11-13T18:36:45Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
368,1209761,99,edison,2020-11-13T19:43:49Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
369,1209985,99,edison,2020-11-13T20:04:43Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
370,1210731,99,edison,2020-11-13T20:07:43Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
371,1210785,99,edison,2020-11-13T20:29:44Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
372,1210789,99,edison,2020-11-13T20:42:45Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
373,1210828,99,edison,2020-11-13T20:57:43Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
374,1211627,99,edison,2020-11-13T21:30:48Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
375,1211670,99,edison,2020-11-13T23:02:48Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
376,1211690,99,edison,2020-11-13T23:19:44Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
377,1211793,99,edison,2020-11-14T00:02:44Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
378,1211889,99,edison,2020-11-15T18:05:04Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
379,1211912,99,edison,2020-11-16T15:24:46Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
380,1212108,99,edison,2020-11-16T15:33:45Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
381,1212410,99,edison,2020-11-16T15:39:46Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
382,1212420,99,edison,2020-11-16T15:41:45Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
383,1212441,99,edison,2020-11-16T15:46:46Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
384,1212497,99,edison,2020-11-16T17:28:44Z,arkansas,1216069,684872,1069468,1130635,0.626,0.346,0
385,1213133,99,edison,2020-11-16T17:34:42Z,arkansas,1216069,684872,1069468,1130635,0.625,0.346,0
386,1211894,99,edison,2020-11-16T18:01:45Z,arkansas,1216069,684872,1069468,1130635,0.625,0.346,0
387,1211981,99,edison,2020-11-16T18:27:56Z,arkansas,1216069,684872,1069468,1130635,0.625,0.346,0
388,1211984,99,edison,2020-11-16T19:00:52Z,arkansas,1216069,684872,1069468,1130635,0.625,0.346,0
389,1212047,99,edison,2020-11-16T19:22:49Z,arkansas,1216069,684872,1069468,1130635,0.625,0.346,0
390,1212065,99,edison,2020-11-16T20:56:43Z,arkansas,1216069,684872,1069468,1130635,0.625,0.346,0
391,1212124,99,edison,2020-11-16T22:52:43Z,arkansas,1216069,684872,1069468,1130635,0.625,0.346,0
392,1212227,99,edison,2020-11-16T23:17:44Z,arkansas,1216069,684872,1069468,1130635,0.625,0.346,0
393,1216715,99,edison,2020-11-17T02:41:44Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
394,1216745,99,edison,2020-11-17T15:09:56Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
395,1216811,99,edison,2020-11-17T15:17:44Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
396,1216847,99,edison,2020-11-17T16:41:49Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
397,1217008,99,edison,2020-11-17T16:58:48Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
398,1217037,99,edison,2020-11-17T19:40:41Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
399,1217063,99,edison,2020-11-17T20:00:47Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
400,1217066,99,edison,2020-11-17T20:10:45Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
401,1217110,99,edison,2020-11-17T21:00:55Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
402,1217120,99,edison,2020-11-17T21:30:51Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
403,1217185,99,edison,2020-11-17T23:10:53Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
404,1217190,99,edison,2020-11-18T00:30:51Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
405,1217198,99,edison,2020-11-18T15:20:40Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
406,1217232,99,edison,2020-11-18T15:40:43Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
407,1217263,99,edison,2020-11-18T15:50:42Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
408,1217300,99,edison,2020-11-18T16:30:48Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
409,1217330,99,edison,2020-11-18T17:40:45Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
410,1217611,99,edison,2020-11-19T16:40:41Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
411,1217613,99,edison,2020-11-19T17:50:41Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
412,1217612,99,edison,2020-11-19T23:04:25Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
413,1218851,99,ap,2020-11-19T18:15:35.787Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
414,1217613,99,edison,2020-11-20T19:20:44Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
415,1217741,99,edison,2020-11-23T19:30:44Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
416,1217775,99,edison,2020-11-24T16:20:40Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
417,1219014,100,edison,2020-11-24T20:30:39Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
418,1219069,100,edison,2020-11-30T18:03:50Z,arkansas,1216069,684872,1069468,1130635,0.624,0.348,0
419,0,0,edison,2020-11-04T10:02:04Z,arizona,3387326,1252401,2306559,2604657,0.0,0.0,0
420,104866,3,edison,2020-11-04T03:03:36Z,arizona,3387326,1252401,2306559,2604657,0.505,0.48,0
421,730299,23,edison,2020-11-04T03:05:47Z,arizona,3387326,1252401,2306559,2604657,0.421,0.566,0
422,2203485,69,edison,2020-11-04T03:06:25Z,arizona,3387326,1252401,2306559,2604657,0.437,0.55,0
423,2234553,70,edison,2020-11-04T03:08:46Z,arizona,3387326,1252401,2306559,2604657,0.438,0.549,0
424,2304343,72,edison,2020-11-04T03:10:54Z,arizona,3387326,1252401,2306559,2604657,0.446,0.541,0
425,2329555,73,edison,2020-11-04T03:13:47Z,arizona,3387326,1252401,2306559,2604657,0.448,0.539,0
426,2331561,73,edison,2020-11-04T03:14:48Z,arizona,3387326,1252401,2306559,2604657,0.449,0.539,0
427,2331651,73,edison,2020-11-04T03:16:33Z,arizona,3387326,1252401,2306559,2604657,0.448,0.539,0
428,2332883,73,edison,2020-11-04T03:17:55Z,arizona,3387326,1252401,2306559,2604657,0.448,0.538,0
429,2346888,73,edison,2020-11-04T03:18:15Z,arizona,3387326,1252401,2306559,2604657,0.447,0.539,0
430,2383450,74,edison,2020-11-04T03:22:32Z,arizona,3387326,1252401,2306559,2604657,0.448,0.538,0
431,2396381,75,edison,2020-11-04T03:24:23Z,arizona,3387326,1252401,2306559,2604657,0.45,0.537,0
432,2396411,75,edison,2020-11-04T03:31:35Z,arizona,3387326,1252401,2306559,2604657,0.45,0.537,0
433,2397005,75,edison,2020-11-04T03:34:13Z,arizona,3387326,1252401,2306559,2604657,0.45,0.537,0
434,2397263,75,edison,2020-11-04T03:37:56Z,arizona,3387326,1252401,2306559,2604657,0.45,0.537,0
435,2398824,75,edison,2020-11-04T03:57:01Z,arizona,3387326,1252401,2306559,2604657,0.45,0.537,0
436,2400954,75,edison,2020-11-04T04:03:37Z,arizona,3387326,1252401,2306559,2604657,0.45,0.537,0
437,2402922,75,edison,2020-11-04T04:04:48Z,arizona,3387326,1252401,2306559,2604657,0.45,0.536,0
438,2403384,75,edison,2020-11-04T04:05:29Z,arizona,3387326,1252401,2306559,2604657,0.45,0.536,0
439,2404551,75,edison,2020-11-04T04:07:29Z,arizona,3387326,1252401,2306559,2604657,0.45,0.536,0
440,2408896,75,edison,2020-11-04T04:23:33Z,arizona,3387326,1252401,2306559,2604657,0.451,0.536,0
441,2410178,75,edison,2020-11-04T04:26:30Z,arizona,3387326,1252401,2306559,2604657,0.451,0.535,0
442,2420394,76,edison,2020-11-04T04:38:07Z,arizona,3387326,1252401,2306559,2604657,0.45,0.536,0
443,2483748,78,edison,2020-11-04T05:53:27Z,arizona,3387326,1252401,2306559,2604657,0.456,0.531,0
444,2483894,78,edison,2020-11-04T05:57:55Z,arizona,3387326,1252401,2306559,2604657,0.456,0.531,0
445,2502286,78,edison,2020-11-04T06:01:59Z,arizona,3387326,1252401,2306559,2604657,0.458,0.528,0
446,2521845,79,edison,2020-11-04T06:04:42Z,arizona,3387326,1252401,2306559,2604657,0.46,0.526,0
447,2533873,79,edison,2020-11-04T06:07:45Z,arizona,3387326,1252401,2306559,2604657,0.461,0.526,0
448,2536236,79,edison,2020-11-04T06:17:33Z,arizona,3387326,1252401,2306559,2604657,0.461,0.525,0
449,2537774,79,edison,2020-11-04T06:34:40Z,arizona,3387326,1252401,2306559,2604657,0.461,0.525,0
450,2550854,80,edison,2020-11-04T06:43:46Z,arizona,3387326,1252401,2306559,2604657,0.463,0.524,0
451,2552808,80,edison,2020-11-04T06:48:46Z,arizona,3387326,1252401,2306559,2604657,0.463,0.524,0
452,2552842,80,edison,2020-11-04T06:52:30Z,arizona,3387326,1252401,2306559,2604657,0.463,0.524,0
453,2567895,80,edison,2020-11-04T07:20:03Z,arizona,3387326,1252401,2306559,2604657,0.463,0.523,0
454,2567903,80,edison,2020-11-04T07:20:41Z,arizona,3387326,1252401,2306559,2604657,0.463,0.523,0
455,2623219,82,edison,2020-11-04T07:30:48Z,arizona,3387326,1252401,2306559,2604657,0.467,0.519,0
456,2638624,82,edison,2020-11-04T07:33:40Z,arizona,3387326,1252401,2306559,2604657,0.469,0.518,0
457,2639559,82,edison,2020-11-04T07:39:40Z,arizona,3387326,1252401,2306559,2604657,0.468,0.518,0
458,2766463,99,edison,2020-11-04T14:44:09Z,arizona,3387326,1252401,2306559,2604657,0.476,0.51,0
459,2766673,86,edison,2020-11-04T18:51:42Z,arizona,3387326,1252401,2306559,2604657,0.476,0.51,0
460,2766739,86,edison,2020-11-04T19:39:52Z,arizona,3387326,1252401,2306559,2604657,0.476,0.51,0
461,2767524,86,edison,2020-11-04T20:27:42Z,arizona,3387326,1252401,2306559,2604657,0.476,0.51,0
462,2773138,86,edison,2020-11-05T00:41:41Z,arizona,3387326,1252401,2306559,2604657,0.476,0.51,0
463,2848675,86,edison,2020-11-05T02:02:47Z,arizona,3387326,1252401,2306559,2604657,0.479,0.507,0
464,2910677,86,edison,2020-11-05T07:40:12Z,arizona,3387326,1252401,2306559,2604657,0.481,0.505,0
465,2912613,86,edison,2020-11-05T19:13:40Z,arizona,3387326,1252401,2306559,2604657,0.481,0.505,0
466,2913245,86,edison,2020-11-05T19:45:35Z,arizona,3387326,1252401,2306559,2604657,0.481,0.505,0
467,2913429,86,edison,2020-11-05T19:49:34Z,arizona,3387326,1252401,2306559,2604657,0.481,0.505,0
468,2914614,86,edison,2020-11-05T20:51:36Z,arizona,3387326,1252401,2306559,2604657,0.481,0.505,0
